customer_id,month,usage_hours,sessions,feature_adoption_pct,api_calls
CUST-101319,2026-03,85.1,7,53.0,874
CUST-101319,2026-04,66.7,5,40.2,838
CUST-101319,2026-05,64.3,9,31.9,633
CUST-101319,2026-06,65.6,6,43.0,611
CUST-101319,2026-07,60.4,1,37.5,504
CUST-101319,2026-08,60.3,2,53.6,601
CUST-101320,2026-03,87.3,14,41.6,653
CUST-101320,2026-04,59.8,3,46.5,485
CUST-101320,2026-05,67.3,11,63.4,387
CUST-101320,2026-06,66.9,8,51.1,685
CUST-101320,2026-07,49.0,8,42.2,404
CUST-101320,2026-08,46.0,7,24.6,434
CUST-101321,2026-03,185.5,35,64.4,1233
CUST-101321,2026-04,168.6,22,54.4,1604
CUST-101321,2026-05,165.8,24,49.2,1517
CUST-101321,2026-06,168.5,27,41.2,1427
CUST-101321,2026-07,179.2,27,52.2,2847
CUST-101321,2026-08,170.7,31,77.3,1202
CUST-101322,2026-03,401.8,53,65.2,3785
CUST-101322,2026-04,327.1,43,52.1,3669
CUST-101322,2026-05,318.2,45,46.2,3414
CUST-101322,2026-06,341.8,42,54.3,2923
CUST-101322,2026-07,289.5,43,46.1,1968
CUST-101322,2026-08,271.5,40,24.2,2165
CUST-101323,2026-03,78.6,13,76.2,627
CUST-101323,2026-04,82.4,14,46.8,447
CUST-101323,2026-05,66.1,4,63.9,399
CUST-101323,2026-06,75.0,7,55.7,508
CUST-101323,2026-07,52.0,2,48.8,417
CUST-101323,2026-08,61.7,12,49.4,418
CUST-101324,2026-03,147.9,19,56.7,1469
CUST-101324,2026-04,210.2,30,43.2,1035
CUST-101324,2026-05,195.8,26,43.5,1979
CUST-101324,2026-06,204.7,30,58.2,2128
CUST-101324,2026-07,189.9,28,55.2,2394
CUST-101324,2026-08,178.6,17,53.2,1132
CUST-101325,2026-03,222.4,33,65.9,2206
CUST-101325,2026-04,169.3,29,62.7,1929
CUST-101325,2026-05,187.3,31,53.1,1707
CUST-101325,2026-06,168.0,24,45.3,1438
CUST-101325,2026-07,194.6,27,44.3,1825
CUST-101325,2026-08,143.7,23,52.9,981
CUST-101326,2026-03,201.7,29,59.2,2262
CUST-101326,2026-04,183.0,28,58.9,1912
CUST-101326,2026-05,159.0,25,48.1,1460
CUST-101326,2026-06,168.9,20,41.5,1834
CUST-101326,2026-07,156.9,18,66.5,1607
CUST-101326,2026-08,137.4,23,50.6,1182
CUST-101327,2026-03,72.4,8,47.3,540
CUST-101327,2026-04,76.3,11,43.8,497
CUST-101327,2026-05,67.2,8,54.8,571
CUST-101327,2026-06,54.8,2,60.8,619
CUST-101327,2026-07,47.5,11,56.3,356
CUST-101327,2026-08,40.5,1,30.2,373
CUST-101328,2026-03,423.4,65,32.6,5404
CUST-101328,2026-04,413.2,57,45.4,1917
CUST-101328,2026-05,356.6,52,51.1,3096
CUST-101328,2026-06,409.9,61,76.9,4099
CUST-101328,2026-07,394.2,61,54.4,3288
CUST-101328,2026-08,394.3,53,56.6,4374
CUST-101329,2026-03,72.8,9,62.3,913
CUST-101329,2026-04,64.6,7,51.8,704
CUST-101329,2026-05,71.6,6,40.7,452
CUST-101329,2026-06,69.7,5,55.5,583
CUST-101329,2026-07,46.8,1,43.2,375
CUST-101329,2026-08,42.9,1,46.5,341
CUST-101330,2026-03,174.8,25,64.3,1535
CUST-101330,2026-04,176.4,24,35.2,1203
CUST-101330,2026-05,191.9,32,65.0,2071
CUST-101330,2026-06,182.1,29,61.2,1824
CUST-101330,2026-07,177.2,24,52.1,1730
CUST-101330,2026-08,178.0,31,36.9,1478
CUST-101331,2026-03,377.2,56,58.7,4083
CUST-101331,2026-04,311.7,41,59.1,2714
CUST-101331,2026-05,330.2,53,37.7,2050
CUST-101331,2026-06,309.8,50,45.6,2478
CUST-101331,2026-07,229.1,35,55.9,1898
CUST-101331,2026-08,192.6,33,40.3,1810
CUST-101332,2026-03,171.1,22,62.3,1789
CUST-101332,2026-04,165.4,27,74.5,1837
CUST-101332,2026-05,199.4,28,41.8,1224
CUST-101332,2026-06,177.9,25,75.6,1362
CUST-101332,2026-07,182.3,25,40.9,2375
CUST-101332,2026-08,176.5,20,71.3,1834
CUST-101333,2026-03,183.2,23,61.9,1760
CUST-101333,2026-04,154.0,21,57.5,1199
CUST-101333,2026-05,170.7,18,59.0,1286
CUST-101333,2026-06,179.3,17,49.3,1588
CUST-101333,2026-07,192.4,26,76.3,2027
CUST-101333,2026-08,190.3,27,46.6,1946
CUST-101334,2026-03,183.0,17,52.4,1242
CUST-101334,2026-04,148.8,14,62.8,826
CUST-101334,2026-05,140.4,20,40.0,1244
CUST-101334,2026-06,132.1,23,40.8,1500
CUST-101334,2026-07,131.5,18,44.1,1458
CUST-101334,2026-08,87.1,9,56.8,528
CUST-101335,2026-03,76.2,10,53.3,822
CUST-101335,2026-04,81.4,5,64.6,709
CUST-101335,2026-05,65.3,6,34.0,689
CUST-101335,2026-06,62.6,10,47.3,501
CUST-101335,2026-07,51.8,3,62.3,599
CUST-101335,2026-08,69.4,14,49.0,413
CUST-101336,2026-03,178.5,19,44.6,1851
CUST-101336,2026-04,224.2,33,63.8,1740
CUST-101336,2026-05,179.7,31,61.2,1673
CUST-101336,2026-06,191.6,34,59.9,1809
CUST-101336,2026-07,210.8,26,76.2,1953
CUST-101336,2026-08,187.5,25,57.1,1365
CUST-101337,2026-03,75.9,14,41.0,613
CUST-101337,2026-04,73.6,8,55.9,714
CUST-101337,2026-05,95.1,11,63.6,739
CUST-101337,2026-06,91.8,12,62.1,698
CUST-101337,2026-07,90.9,17,56.0,614
CUST-101337,2026-08,75.8,11,62.4,873
CUST-101338,2026-03,192.3,32,55.3,1896
CUST-101338,2026-04,184.8,28,81.6,1825
CUST-101338,2026-05,174.6,26,70.4,1114
CUST-101338,2026-06,185.0,26,54.4,1747
CUST-101338,2026-07,204.0,29,44.1,1705
CUST-101338,2026-08,167.6,23,49.3,1496
CUST-101339,2026-03,197.3,31,43.5,1733
CUST-101339,2026-04,158.7,20,59.6,947
CUST-101339,2026-05,172.2,28,53.8,1430
CUST-101339,2026-06,194.5,27,53.0,1906
CUST-101339,2026-07,185.8,27,63.2,1734
CUST-101339,2026-08,164.8,26,56.0,1504
CUST-101340,2026-03,167.4,21,64.9,1713
CUST-101340,2026-04,182.4,24,55.9,1814
CUST-101340,2026-05,191.7,27,59.3,919
CUST-101340,2026-06,192.6,31,38.7,1631
CUST-101340,2026-07,190.7,24,60.4,1546
CUST-101340,2026-08,203.0,24,41.5,1597
CUST-101341,2026-03,79.8,6,71.1,704
CUST-101341,2026-04,73.6,12,58.3,278
CUST-101341,2026-05,70.9,8,37.7,441
CUST-101341,2026-06,53.3,8,62.6,356
CUST-101341,2026-07,54.3,2,37.6,394
CUST-101341,2026-08,46.6,4,32.7,305
CUST-101342,2026-03,417.7,59,48.4,3316
CUST-101342,2026-04,353.7,56,29.7,3337
CUST-101342,2026-05,464.0,58,43.7,4021
CUST-101342,2026-06,287.4,44,43.5,1852
CUST-101342,2026-07,333.1,46,64.6,2807
CUST-101342,2026-08,303.9,44,44.5,2317
CUST-101343,2026-03,170.7,23,63.0,1112
CUST-101343,2026-04,177.3,25,48.0,1530
CUST-101343,2026-05,167.1,26,27.0,1834
CUST-101343,2026-06,127.2,14,67.8,1131
CUST-101343,2026-07,129.0,16,27.1,1212
CUST-101343,2026-08,133.2,21,56.9,860
CUST-101344,2026-03,413.6,60,54.5,1925
CUST-101344,2026-04,347.4,43,66.3,3844
CUST-101344,2026-05,331.4,45,57.9,3288
CUST-101344,2026-06,376.4,58,62.8,4232
CUST-101344,2026-07,409.7,62,59.3,2885
CUST-101344,2026-08,366.6,53,57.5,3433
CUST-101345,2026-03,184.9,23,55.0,1109
CUST-101345,2026-04,202.8,33,54.6,2262
CUST-101345,2026-05,191.3,29,40.0,2184
CUST-101345,2026-06,195.1,34,64.4,1630
CUST-101345,2026-07,183.3,23,64.5,1723
CUST-101345,2026-08,193.3,23,69.3,2015
CUST-101346,2026-03,172.7,16,48.8,2244
CUST-101346,2026-04,146.3,13,47.7,1348
CUST-101346,2026-05,166.5,20,65.0,1794
CUST-101346,2026-06,141.5,27,62.2,1563
CUST-101346,2026-07,198.0,34,71.0,1812
CUST-101346,2026-08,196.2,26,53.9,1751
CUST-101347,2026-03,410.6,53,74.1,2172
CUST-101347,2026-04,353.0,50,57.8,2142
CUST-101347,2026-05,339.9,46,34.6,2331
CUST-101347,2026-06,271.8,32,32.2,1908
CUST-101347,2026-07,238.3,32,42.7,2450
CUST-101347,2026-08,160.7,22,39.1,1324
CUST-101348,2026-03,371.9,51,53.6,2944
CUST-101348,2026-04,371.8,60,77.9,3435
CUST-101348,2026-05,365.7,53,68.6,3214
CUST-101348,2026-06,387.0,54,52.5,3389
CUST-101348,2026-07,349.2,43,43.2,3060
CUST-101348,2026-08,310.4,38,73.5,2460
CUST-101349,2026-03,79.1,9,35.6,528
CUST-101349,2026-04,76.5,10,41.9,539
CUST-101349,2026-05,59.1,16,52.3,644
CUST-101349,2026-06,53.9,11,61.5,469
CUST-101349,2026-07,52.1,3,48.8,413
CUST-101349,2026-08,36.0,5,46.4,404
CUST-101350,2026-03,169.5,33,68.7,2159
CUST-101350,2026-04,153.1,31,55.8,1145
CUST-101350,2026-05,150.5,25,49.1,636
CUST-101350,2026-06,139.1,11,57.7,1202
CUST-101350,2026-07,119.0,23,57.0,1171
CUST-101350,2026-08,102.5,18,42.3,1079
CUST-101351,2026-03,91.0,15,58.8,926
CUST-101351,2026-04,86.2,12,63.5,726
CUST-101351,2026-05,74.1,9,46.1,582
CUST-101351,2026-06,88.5,10,67.7,895
CUST-101351,2026-07,78.2,5,43.0,752
CUST-101351,2026-08,94.1,9,56.1,790
CUST-101352,2026-03,170.5,18,51.8,1603
CUST-101352,2026-04,175.7,23,39.1,1844
CUST-101352,2026-05,161.8,26,62.5,1022
CUST-101352,2026-06,125.4,24,66.4,1315
CUST-101352,2026-07,108.3,14,58.7,955
CUST-101352,2026-08,70.6,15,61.0,746
CUST-101353,2026-03,207.9,26,66.9,1597
CUST-101353,2026-04,184.2,25,81.3,1950
CUST-101353,2026-05,155.2,28,50.1,1693
CUST-101353,2026-06,136.2,13,47.9,632
CUST-101353,2026-07,124.6,14,42.8,1328
CUST-101353,2026-08,140.0,22,40.3,1332
CUST-101354,2026-03,201.8,31,50.0,2495
CUST-101354,2026-04,175.1,24,49.4,1671
CUST-101354,2026-05,184.2,25,75.7,1876
CUST-101354,2026-06,189.3,18,37.3,1569
CUST-101354,2026-07,163.1,25,47.6,1470
CUST-101354,2026-08,195.4,34,38.8,1595
CUST-101355,2026-03,367.9,48,69.4,2441
CUST-101355,2026-04,353.6,47,36.8,3302
CUST-101355,2026-05,440.8,59,73.0,4160
CUST-101355,2026-06,433.0,67,64.4,3772
CUST-101355,2026-07,394.0,51,50.4,3496
CUST-101355,2026-08,372.6,62,59.8,4499
CUST-101356,2026-03,150.7,21,51.2,1589
CUST-101356,2026-04,133.4,22,58.2,887
CUST-101356,2026-05,132.2,19,40.9,1147
CUST-101356,2026-06,131.7,19,32.3,1359
CUST-101356,2026-07,88.1,10,46.9,647
CUST-101356,2026-08,73.5,6,40.3,567
CUST-101357,2026-03,1055.7,150,29.9,9217
CUST-101357,2026-04,930.6,135,35.1,7256
CUST-101357,2026-05,791.4,116,77.8,5725
CUST-101357,2026-06,952.9,139,52.3,11876
CUST-101357,2026-07,727.7,99,44.8,6427
CUST-101357,2026-08,785.7,113,30.9,7073
CUST-101358,2026-03,182.5,23,50.6,2066
CUST-101358,2026-04,210.4,25,32.9,1569
CUST-101358,2026-05,195.2,24,55.7,2035
CUST-101358,2026-06,169.3,16,57.6,1601
CUST-101358,2026-07,198.3,29,34.3,2191
CUST-101358,2026-08,199.2,40,46.9,2015
CUST-101359,2026-03,449.7,68,69.6,3063
CUST-101359,2026-04,307.6,41,63.9,2566
CUST-101359,2026-05,293.0,44,42.5,2062
CUST-101359,2026-06,266.9,41,28.5,1511
CUST-101359,2026-07,205.4,33,43.0,1500
CUST-101359,2026-08,188.5,24,50.5,2583
CUST-101360,2026-03,70.2,11,46.9,421
CUST-101360,2026-04,82.7,6,43.9,772
CUST-101360,2026-05,90.5,18,35.0,717
CUST-101360,2026-06,83.6,13,77.8,716
CUST-101360,2026-07,88.5,6,64.1,857
CUST-101360,2026-08,97.0,13,61.1,928
CUST-101361,2026-03,80.0,8,79.6,739
CUST-101361,2026-04,68.8,7,46.8,554
CUST-101361,2026-05,74.6,5,56.2,591
CUST-101361,2026-06,81.9,17,57.9,611
CUST-101361,2026-07,62.2,11,37.2,626
CUST-101361,2026-08,64.4,9,49.7,707
CUST-101362,2026-03,85.5,15,69.3,780
CUST-101362,2026-04,71.9,16,34.3,689
CUST-101362,2026-05,78.6,10,70.0,591
CUST-101362,2026-06,90.4,14,70.5,920
CUST-101362,2026-07,81.7,15,63.2,937
CUST-101362,2026-08,96.1,16,59.6,876
CUST-101363,2026-03,176.3,23,51.1,1828
CUST-101363,2026-04,159.8,25,57.4,1341
CUST-101363,2026-05,184.3,27,58.7,959
CUST-101363,2026-06,203.5,29,56.7,951
CUST-101363,2026-07,228.8,30,55.4,2525
CUST-101363,2026-08,186.9,29,57.3,2062
CUST-101364,2026-03,366.1,54,49.6,3448
CUST-101364,2026-04,347.7,50,61.0,3006
CUST-101364,2026-05,292.5,44,64.4,2692
CUST-101364,2026-06,239.7,36,35.1,2580
CUST-101364,2026-07,277.0,40,64.1,2131
CUST-101364,2026-08,178.6,22,61.6,1435
CUST-101365,2026-03,87.4,10,48.3,616
CUST-101365,2026-04,76.1,8,51.5,534
CUST-101365,2026-05,70.9,10,60.8,564
CUST-101365,2026-06,72.4,5,26.6,722
CUST-101365,2026-07,81.0,16,54.7,745
CUST-101365,2026-08,67.9,9,50.6,450
CUST-101366,2026-03,174.8,28,85.4,1589
CUST-101366,2026-04,190.5,30,66.3,1511
CUST-101366,2026-05,143.6,21,68.5,1552
CUST-101366,2026-06,193.3,33,61.4,1592
CUST-101366,2026-07,174.0,34,56.1,2335
CUST-101366,2026-08,180.4,26,56.9,1351
CUST-101367,2026-03,386.6,50,51.7,3853
CUST-101367,2026-04,377.0,47,23.3,2933
CUST-101367,2026-05,289.1,42,50.5,2573
CUST-101367,2026-06,261.8,32,27.3,1532
CUST-101367,2026-07,174.5,24,43.1,1793
CUST-101367,2026-08,151.3,20,46.7,1373
CUST-101368,2026-03,85.8,12,44.9,829
CUST-101368,2026-04,76.4,5,51.3,916
CUST-101368,2026-05,60.2,7,54.3,390
CUST-101368,2026-06,56.8,4,51.5,569
CUST-101368,2026-07,50.1,2,35.0,291
CUST-101368,2026-08,38.8,1,39.6,378
CUST-101369,2026-03,309.4,44,57.1,4012
CUST-101369,2026-04,262.1,39,41.8,2558
CUST-101369,2026-05,352.7,45,57.8,3180
CUST-101369,2026-06,288.6,39,39.1,2372
CUST-101369,2026-07,251.7,36,51.4,2397
CUST-101369,2026-08,204.8,32,21.6,2139
CUST-101370,2026-03,177.0,22,66.2,1972
CUST-101370,2026-04,177.5,21,57.4,1430
CUST-101370,2026-05,164.0,25,41.9,1690
CUST-101370,2026-06,166.0,21,54.8,1554
CUST-101370,2026-07,162.9,21,65.6,1416
CUST-101370,2026-08,164.3,23,52.8,1299
CUST-101371,2026-03,84.4,4,59.0,684
CUST-101371,2026-04,68.1,9,43.6,553
CUST-101371,2026-05,72.2,4,44.8,568
CUST-101371,2026-06,55.4,4,42.3,401
CUST-101371,2026-07,50.2,3,45.9,449
CUST-101371,2026-08,52.0,8,46.9,455
CUST-101372,2026-03,78.7,8,38.6,448
CUST-101372,2026-04,87.0,15,57.8,875
CUST-101372,2026-05,76.8,16,54.4,872
CUST-101372,2026-06,68.4,8,46.3,657
CUST-101372,2026-07,78.5,12,58.5,649
CUST-101372,2026-08,76.4,5,59.0,638
CUST-101373,2026-03,219.3,34,61.0,1980
CUST-101373,2026-04,170.2,23,48.1,2090
CUST-101373,2026-05,148.3,27,42.9,1585
CUST-101373,2026-06,143.1,18,74.0,1122
CUST-101373,2026-07,109.5,25,38.4,580
CUST-101373,2026-08,95.0,8,30.5,862
CUST-101374,2026-03,429.0,59,40.7,3303
CUST-101374,2026-04,358.1,52,82.1,3076
CUST-101374,2026-05,317.5,44,63.6,2368
CUST-101374,2026-06,249.7,33,43.2,1933
CUST-101374,2026-07,232.9,34,44.9,1446
CUST-101374,2026-08,255.5,36,37.7,2188
CUST-101375,2026-03,71.4,13,54.1,776
CUST-101375,2026-04,69.0,11,29.9,532
CUST-101375,2026-05,75.9,14,55.7,801
CUST-101375,2026-06,68.6,10,53.4,811
CUST-101375,2026-07,67.0,3,45.9,655
CUST-101375,2026-08,72.7,5,38.3,630
CUST-101376,2026-03,195.1,27,58.2,1313
CUST-101376,2026-04,173.9,28,59.4,2138
CUST-101376,2026-05,185.6,29,85.5,1610
CUST-101376,2026-06,170.9,27,60.1,1410
CUST-101376,2026-07,181.3,23,51.0,1258
CUST-101376,2026-08,174.2,24,57.7,1466
CUST-101377,2026-03,77.0,8,41.8,747
CUST-101377,2026-04,79.0,8,73.0,501
CUST-101377,2026-05,84.4,5,52.8,615
CUST-101377,2026-06,81.2,13,30.8,821
CUST-101377,2026-07,80.5,12,42.2,762
CUST-101377,2026-08,78.4,15,57.2,637
CUST-101378,2026-03,98.5,13,38.2,1127
CUST-101378,2026-04,76.2,17,44.6,703
CUST-101378,2026-05,67.5,9,44.9,447
CUST-101378,2026-06,79.3,9,32.2,708
CUST-101378,2026-07,59.2,2,57.3,657
CUST-101378,2026-08,70.7,9,40.2,715
CUST-101379,2026-03,384.6,54,77.0,3052
CUST-101379,2026-04,335.4,46,39.8,2757
CUST-101379,2026-05,332.7,50,47.5,3083
CUST-101379,2026-06,359.5,50,48.6,4694
CUST-101379,2026-07,417.7,59,61.0,3642
CUST-101379,2026-08,421.2,54,64.7,4141
CUST-101380,2026-03,412.0,57,53.1,4541
CUST-101380,2026-04,376.1,49,67.5,4583
CUST-101380,2026-05,402.3,58,56.5,3984
CUST-101380,2026-06,381.7,52,59.2,3846
CUST-101380,2026-07,397.4,59,66.3,2509
CUST-101380,2026-08,410.0,56,59.2,4380
CUST-101381,2026-03,952.7,141,44.4,7420
CUST-101381,2026-04,707.4,103,32.0,6702
CUST-101381,2026-05,805.9,109,46.0,7726
CUST-101381,2026-06,824.0,120,54.0,7402
CUST-101381,2026-07,531.2,82,49.5,4180
CUST-101381,2026-08,480.9,71,59.8,4810
CUST-101382,2026-03,189.6,26,64.0,1632
CUST-101382,2026-04,181.2,15,45.4,1970
CUST-101382,2026-05,163.1,27,61.2,1747
CUST-101382,2026-06,152.6,26,58.7,1929
CUST-101382,2026-07,132.5,17,58.7,1138
CUST-101382,2026-08,161.7,21,32.3,1244
CUST-101383,2026-03,396.0,54,46.0,2442
CUST-101383,2026-04,453.9,68,44.4,4252
CUST-101383,2026-05,348.4,52,60.6,3497
CUST-101383,2026-06,376.5,51,63.6,3393
CUST-101383,2026-07,407.0,55,51.3,2466
CUST-101383,2026-08,430.2,62,54.7,4742
CUST-101384,2026-03,74.4,10,52.3,725
CUST-101384,2026-04,74.4,11,56.4,809
CUST-101384,2026-05,81.8,13,50.6,853
CUST-101384,2026-06,56.1,6,37.9,526
CUST-101384,2026-07,60.4,6,48.0,666
CUST-101384,2026-08,56.7,5,35.8,511
CUST-101385,2026-03,349.9,42,46.8,3194
CUST-101385,2026-04,317.6,41,62.6,2851
CUST-101385,2026-05,319.3,50,43.0,3608
CUST-101385,2026-06,214.5,29,34.6,1766
CUST-101385,2026-07,274.9,39,34.8,2629
CUST-101385,2026-08,170.3,26,26.1,1676
CUST-101386,2026-03,418.0,60,49.2,3209
CUST-101386,2026-04,346.0,50,69.1,3744
CUST-101386,2026-05,430.8,57,37.9,4079
CUST-101386,2026-06,387.4,52,78.3,3198
CUST-101386,2026-07,400.6,57,64.3,3376
CUST-101386,2026-08,378.6,55,60.6,3549
CUST-101387,2026-03,174.8,22,43.1,1099
CUST-101387,2026-04,180.8,21,50.0,1371
CUST-101387,2026-05,132.6,21,67.8,837
CUST-101387,2026-06,142.6,17,57.7,1349
CUST-101387,2026-07,108.1,6,33.4,1172
CUST-101387,2026-08,140.9,17,35.5,1650
CUST-101388,2026-03,386.8,59,40.3,3740
CUST-101388,2026-04,370.4,49,67.3,3713
CUST-101388,2026-05,331.0,54,44.0,3293
CUST-101388,2026-06,242.8,35,51.1,1949
CUST-101388,2026-07,176.3,19,30.7,1463
CUST-101388,2026-08,151.0,20,39.9,1433
CUST-101389,2026-03,189.3,23,77.1,2046
CUST-101389,2026-04,170.0,19,72.2,1272
CUST-101389,2026-05,150.2,21,43.4,781
CUST-101389,2026-06,129.7,25,54.9,1285
CUST-101389,2026-07,131.3,19,50.0,1480
CUST-101389,2026-08,79.4,16,32.9,857
CUST-101390,2026-03,358.4,47,74.6,2827
CUST-101390,2026-04,351.7,54,54.2,3223
CUST-101390,2026-05,365.4,48,51.5,4262
CUST-101390,2026-06,387.0,55,59.2,3202
CUST-101390,2026-07,424.3,63,70.5,5276
CUST-101390,2026-08,443.6,62,56.7,2955
CUST-101391,2026-03,193.6,27,57.3,1784
CUST-101391,2026-04,122.1,13,51.8,945
CUST-101391,2026-05,162.5,24,49.8,1505
CUST-101391,2026-06,152.7,28,52.3,601
CUST-101391,2026-07,120.5,14,33.3,602
CUST-101391,2026-08,163.7,25,65.3,1632
CUST-101392,2026-03,864.0,126,61.6,8192
CUST-101392,2026-04,948.1,144,46.0,6534
CUST-101392,2026-05,951.8,136,70.5,10876
CUST-101392,2026-06,942.6,137,54.1,7662
CUST-101392,2026-07,832.1,114,54.2,6240
CUST-101392,2026-08,985.2,143,70.2,11123
CUST-101393,2026-03,786.7,109,49.4,7827
CUST-101393,2026-04,1012.1,137,49.3,9569
CUST-101393,2026-05,1040.5,151,51.5,7610
CUST-101393,2026-06,915.1,134,38.1,9595
CUST-101393,2026-07,937.6,133,65.1,11879
CUST-101393,2026-08,930.7,129,62.2,6424
CUST-101394,2026-03,189.9,19,51.4,1784
CUST-101394,2026-04,144.9,16,64.2,1031
CUST-101394,2026-05,178.2,20,25.9,2156
CUST-101394,2026-06,111.7,12,62.0,542
CUST-101394,2026-07,77.8,6,42.4,970
CUST-101394,2026-08,80.2,8,21.8,662
CUST-101395,2026-03,165.3,17,44.3,1485
CUST-101395,2026-04,211.9,30,44.6,1783
CUST-101395,2026-05,164.9,16,62.7,990
CUST-101395,2026-06,200.4,28,43.5,2105
CUST-101395,2026-07,201.6,25,53.6,1606
CUST-101395,2026-08,189.1,30,70.2,1930
CUST-101396,2026-03,189.7,24,59.4,1728
CUST-101396,2026-04,193.0,31,41.7,2194
CUST-101396,2026-05,151.4,16,41.8,1914
CUST-101396,2026-06,177.8,19,51.5,1332
CUST-101396,2026-07,192.3,35,52.7,2020
CUST-101396,2026-08,194.2,32,53.6,2149
CUST-101397,2026-03,188.1,23,72.0,1609
CUST-101397,2026-04,155.8,17,62.2,1545
CUST-101397,2026-05,129.8,21,56.3,1360
CUST-101397,2026-06,146.1,28,49.7,1104
CUST-101397,2026-07,95.0,13,62.9,883
CUST-101397,2026-08,119.0,13,29.8,1335
CUST-101398,2026-03,200.9,30,44.4,1803
CUST-101398,2026-04,186.6,15,43.4,1610
CUST-101398,2026-05,201.5,24,36.6,2070
CUST-101398,2026-06,185.8,26,58.6,1840
CUST-101398,2026-07,186.2,31,65.3,1921
CUST-101398,2026-08,167.9,18,68.6,1009
CUST-101399,2026-03,200.9,26,54.6,1877
CUST-101399,2026-04,185.7,29,47.8,1340
CUST-101399,2026-05,183.5,25,74.8,1449
CUST-101399,2026-06,153.5,17,45.9,1674
CUST-101399,2026-07,134.6,18,58.7,1234
CUST-101399,2026-08,162.4,22,67.3,1665
CUST-101400,2026-03,169.4,22,39.3,1267
CUST-101400,2026-04,150.8,11,47.2,1186
CUST-101400,2026-05,159.9,24,49.8,1394
CUST-101400,2026-06,151.7,21,38.5,1414
CUST-101400,2026-07,160.0,25,34.4,1418
CUST-101400,2026-08,147.8,24,30.7,1455
CUST-101401,2026-03,403.8,56,50.8,4519
CUST-101401,2026-04,297.1,39,47.8,2750
CUST-101401,2026-05,367.3,49,59.7,3751
CUST-101401,2026-06,292.5,40,65.9,1983
CUST-101401,2026-07,252.9,37,47.0,1411
CUST-101401,2026-08,269.2,47,43.0,2753
CUST-101402,2026-03,207.7,31,53.1,2385
CUST-101402,2026-04,159.7,23,71.5,1589
CUST-101402,2026-05,152.5,21,38.1,1249
CUST-101402,2026-06,198.5,27,69.0,1350
CUST-101402,2026-07,180.6,23,46.4,960
CUST-101402,2026-08,178.5,21,64.0,1491
CUST-101403,2026-03,370.5,61,44.9,3813
CUST-101403,2026-04,398.4,54,60.3,3410
CUST-101403,2026-05,376.2,53,59.5,3852
CUST-101403,2026-06,372.5,60,42.3,4436
CUST-101403,2026-07,427.0,60,45.2,3924
CUST-101403,2026-08,355.1,42,51.9,2644
CUST-101404,2026-03,190.1,31,50.7,1720
CUST-101404,2026-04,175.4,18,53.8,1753
CUST-101404,2026-05,130.5,13,49.2,880
CUST-101404,2026-06,124.1,14,61.7,1409
CUST-101404,2026-07,56.8,12,23.4,478
CUST-101404,2026-08,109.1,7,40.9,1127
CUST-101405,2026-03,368.5,55,64.5,2977
CUST-101405,2026-04,389.1,57,62.2,2656
CUST-101405,2026-05,368.1,49,63.4,2713
CUST-101405,2026-06,368.7,53,55.7,4284
CUST-101405,2026-07,454.1,64,52.3,5690
CUST-101405,2026-08,360.5,50,39.0,1476
CUST-101406,2026-03,80.4,5,61.4,662
CUST-101406,2026-04,87.8,18,85.0,1024
CUST-101406,2026-05,87.0,9,63.6,314
CUST-101406,2026-06,80.0,12,42.6,898
CUST-101406,2026-07,84.2,6,63.2,844
CUST-101406,2026-08,78.8,9,64.2,693
CUST-101407,2026-03,84.3,3,47.4,964
CUST-101407,2026-04,74.7,6,41.6,649
CUST-101407,2026-05,69.3,13,49.5,621
CUST-101407,2026-06,52.8,11,49.4,414
CUST-101407,2026-07,35.6,8,26.8,303
CUST-101407,2026-08,51.9,11,38.4,418
CUST-101408,2026-03,162.7,25,55.5,1628
CUST-101408,2026-04,192.9,28,63.6,1320
CUST-101408,2026-05,173.9,30,68.4,1479
CUST-101408,2026-06,195.6,23,65.6,1545
CUST-101408,2026-07,190.4,34,61.0,1583
CUST-101408,2026-08,202.8,32,45.7,1507
CUST-101409,2026-03,76.1,10,72.6,580
CUST-101409,2026-04,80.1,10,59.4,732
CUST-101409,2026-05,74.7,12,60.0,686
CUST-101409,2026-06,84.7,14,54.4,638
CUST-101409,2026-07,71.6,14,52.2,641
CUST-101409,2026-08,83.7,10,62.7,822
CUST-101410,2026-03,71.8,13,43.1,654
CUST-101410,2026-04,89.2,9,50.6,1050
CUST-101410,2026-05,100.1,8,44.0,782
CUST-101410,2026-06,84.9,14,52.5,843
CUST-101410,2026-07,89.8,9,69.0,986
CUST-101410,2026-08,72.5,7,58.1,566
CUST-101411,2026-03,86.7,5,40.1,770
CUST-101411,2026-04,81.6,13,44.7,731
CUST-101411,2026-05,55.5,8,54.9,547
CUST-101411,2026-06,56.4,12,11.1,514
CUST-101411,2026-07,57.9,4,42.7,683
CUST-101411,2026-08,45.0,13,53.1,450
CUST-101412,2026-03,403.3,61,57.5,2418
CUST-101412,2026-04,306.3,44,38.3,1970
CUST-101412,2026-05,278.8,41,52.1,2971
CUST-101412,2026-06,306.8,46,34.6,1400
CUST-101412,2026-07,334.9,53,44.7,2566
CUST-101412,2026-08,267.6,37,53.6,1879
CUST-101413,2026-03,392.7,58,59.7,2871
