invoice_id,customer_id,invoice_date,amount,payment_status,days_overdue,billing_issue,refund_requested
INV-0007317,CUST-101220,2026-05-01,88.25,Paid,0,0,0
INV-0007318,CUST-101220,2026-06-01,80.11,Paid,0,0,0
INV-0007319,CUST-101220,2026-07-01,80.57,Paid,0,0,0
INV-0007320,CUST-101220,2026-08-01,85.32,Paid,0,0,0
INV-0007321,CUST-101221,2026-03-01,34.39,Paid,0,0,0
INV-0007322,CUST-101221,2026-04-01,35.01,Paid,0,0,0
INV-0007323,CUST-101221,2026-05-01,34.7,Paid,0,0,0
INV-0007324,CUST-101221,2026-06-01,35.64,Paid,0,0,0
INV-0007325,CUST-101221,2026-07-01,34.7,Paid,0,0,0
INV-0007326,CUST-101221,2026-08-01,34.26,Paid,0,0,0
INV-0007327,CUST-101222,2026-03-01,115.18,Late,9,0,0
INV-0007328,CUST-101222,2026-04-01,119.81,Paid,0,0,0
INV-0007329,CUST-101222,2026-05-01,101.46,Paid,0,1,0
INV-0007330,CUST-101222,2026-06-01,121.62,Late,27,1,0
INV-0007331,CUST-101222,2026-07-01,131.76,Paid,0,0,0
INV-0007332,CUST-101222,2026-08-01,95.19,Paid,0,0,0
INV-0007333,CUST-101223,2026-03-01,81.34,Paid,0,0,0
INV-0007334,CUST-101223,2026-04-01,82.6,Paid,0,0,0
INV-0007335,CUST-101223,2026-05-01,79.3,Paid,0,0,0
INV-0007336,CUST-101223,2026-06-01,78.89,Paid,0,1,0
INV-0007337,CUST-101223,2026-07-01,82.42,Paid,0,0,0
INV-0007338,CUST-101223,2026-08-01,77.89,Paid,0,0,0
INV-0007339,CUST-101224,2026-03-01,167.4,Paid,0,0,0
INV-0007340,CUST-101224,2026-04-01,169.25,Paid,0,0,0
INV-0007341,CUST-101224,2026-05-01,165.01,Paid,0,0,0
INV-0007342,CUST-101224,2026-06-01,168.15,Paid,0,0,0
INV-0007343,CUST-101224,2026-07-01,178.06,Paid,0,0,0
INV-0007344,CUST-101224,2026-08-01,167.56,Paid,0,0,0
INV-0007345,CUST-101225,2026-03-01,34.08,Paid,0,0,0
INV-0007346,CUST-101225,2026-04-01,33.43,Late,16,0,0
INV-0007347,CUST-101225,2026-05-01,32.86,Paid,0,0,0
INV-0007348,CUST-101225,2026-06-01,32.35,Paid,0,0,0
INV-0007349,CUST-101225,2026-07-01,33.66,Paid,0,0,0
INV-0007350,CUST-101225,2026-08-01,32.62,Paid,0,0,0
INV-0007351,CUST-101226,2026-03-01,84.3,Paid,0,0,0
INV-0007352,CUST-101226,2026-04-01,84.17,Paid,0,0,0
INV-0007353,CUST-101226,2026-05-01,81.72,Paid,0,0,0
INV-0007354,CUST-101226,2026-06-01,83.83,Paid,0,1,0
INV-0007355,CUST-101226,2026-07-01,79.86,Paid,0,0,0
INV-0007356,CUST-101226,2026-08-01,82.3,Paid,0,0,0
INV-0007357,CUST-101227,2026-03-01,532.41,Late,4,1,0
INV-0007358,CUST-101227,2026-04-01,412.63,Paid,0,0,0
INV-0007359,CUST-101227,2026-05-01,414.22,Paid,0,0,0
INV-0007360,CUST-101227,2026-06-01,508.29,Late,25,1,0
INV-0007361,CUST-101227,2026-07-01,423.5,Late,29,0,0
INV-0007362,CUST-101227,2026-08-01,431.92,Paid,0,1,1
INV-0007363,CUST-101228,2026-03-01,84.17,Paid,0,0,0
INV-0007364,CUST-101228,2026-04-01,84.72,Paid,0,0,0
INV-0007365,CUST-101228,2026-05-01,88.63,Paid,0,0,0
INV-0007366,CUST-101228,2026-06-01,85.36,Late,34,0,0
INV-0007367,CUST-101228,2026-07-01,87.31,Paid,0,0,0
INV-0007368,CUST-101228,2026-08-01,82.33,Paid,0,0,0
INV-0007369,CUST-101229,2026-03-01,103.03,Paid,0,0,0
INV-0007370,CUST-101229,2026-04-01,102.54,Paid,0,0,0
INV-0007371,CUST-101229,2026-05-01,102.78,Late,23,0,0
INV-0007372,CUST-101229,2026-06-01,105.6,Paid,0,0,0
INV-0007373,CUST-101229,2026-07-01,105.51,Paid,0,0,0
INV-0007374,CUST-101229,2026-08-01,103.23,Paid,0,0,0
INV-0007375,CUST-101230,2026-03-01,378.19,Paid,0,0,0
INV-0007376,CUST-101230,2026-04-01,372.63,Paid,0,0,0
INV-0007377,CUST-101230,2026-05-01,382.33,Paid,0,0,0
INV-0007378,CUST-101230,2026-06-01,401.37,Paid,0,0,0
INV-0007379,CUST-101230,2026-07-01,386.56,Paid,0,0,0
INV-0007380,CUST-101230,2026-08-01,378.53,Paid,0,0,0
INV-0007381,CUST-101231,2026-03-01,86.87,Paid,0,0,0
INV-0007382,CUST-101231,2026-04-01,85.18,Late,13,1,0
INV-0007383,CUST-101231,2026-05-01,91.64,Paid,0,1,0
INV-0007384,CUST-101231,2026-06-01,85.66,Paid,0,0,0
INV-0007385,CUST-101231,2026-07-01,85.54,Paid,0,1,0
INV-0007386,CUST-101231,2026-08-01,109.27,Paid,0,0,0
INV-0007387,CUST-101232,2026-03-01,38.92,Paid,0,0,0
INV-0007388,CUST-101232,2026-04-01,37.17,Paid,0,0,0
INV-0007389,CUST-101232,2026-05-01,39.86,Late,11,0,0
INV-0007390,CUST-101232,2026-06-01,37.49,Paid,0,0,0
INV-0007391,CUST-101232,2026-07-01,37.97,Paid,0,0,0
INV-0007392,CUST-101232,2026-08-01,37.81,Paid,0,0,0
INV-0007393,CUST-101233,2026-03-01,90.95,Paid,0,0,0
INV-0007394,CUST-101233,2026-04-01,89.6,Paid,0,0,0
INV-0007395,CUST-101233,2026-05-01,90.5,Paid,0,0,0
INV-0007396,CUST-101233,2026-06-01,91.1,Paid,0,0,0
INV-0007397,CUST-101233,2026-07-01,86.03,Paid,0,0,0
INV-0007398,CUST-101233,2026-08-01,92.71,Paid,0,0,0
INV-0007399,CUST-101234,2026-03-01,82.17,Paid,0,0,0
INV-0007400,CUST-101234,2026-04-01,75.0,Paid,0,0,0
INV-0007401,CUST-101234,2026-05-01,74.47,Paid,0,0,0
INV-0007402,CUST-101234,2026-06-01,76.84,Paid,0,0,0
INV-0007403,CUST-101234,2026-07-01,74.78,Paid,0,0,0
INV-0007404,CUST-101234,2026-08-01,76.81,Late,24,0,0
INV-0007405,CUST-101235,2026-03-01,177.47,Paid,0,0,0
INV-0007406,CUST-101235,2026-04-01,175.7,Paid,0,0,0
INV-0007407,CUST-101235,2026-05-01,181.41,Late,9,0,0
INV-0007408,CUST-101235,2026-06-01,175.49,Paid,0,0,0
INV-0007409,CUST-101235,2026-07-01,172.29,Paid,0,0,0
INV-0007410,CUST-101235,2026-08-01,177.13,Paid,0,0,0
INV-0007411,CUST-101236,2026-03-01,414.61,Paid,0,0,0
INV-0007412,CUST-101236,2026-04-01,422.65,Paid,0,0,0
INV-0007413,CUST-101236,2026-05-01,429.43,Paid,0,0,0
INV-0007414,CUST-101236,2026-06-01,424.13,Paid,0,0,0
INV-0007415,CUST-101236,2026-07-01,429.04,Paid,0,0,0
INV-0007416,CUST-101236,2026-08-01,428.61,Paid,0,0,0
INV-0007417,CUST-101237,2026-03-01,34.28,Paid,0,0,0
INV-0007418,CUST-101237,2026-04-01,36.25,Paid,0,0,0
INV-0007419,CUST-101237,2026-05-01,35.63,Paid,0,0,0
INV-0007420,CUST-101237,2026-06-01,34.38,Paid,0,0,0
INV-0007421,CUST-101237,2026-07-01,34.8,Paid,0,0,0
INV-0007422,CUST-101237,2026-08-01,33.82,Paid,0,0,0
INV-0007423,CUST-101238,2026-03-01,37.99,Paid,0,0,0
INV-0007424,CUST-101238,2026-04-01,38.4,Paid,0,0,0
INV-0007425,CUST-101238,2026-05-01,38.53,Paid,0,0,0
INV-0007426,CUST-101238,2026-06-01,39.64,Late,21,0,0
INV-0007427,CUST-101238,2026-07-01,38.47,Paid,0,0,0
INV-0007428,CUST-101238,2026-08-01,37.56,Paid,0,0,0
INV-0007429,CUST-101239,2026-03-01,28.35,Paid,0,0,0
INV-0007430,CUST-101239,2026-04-01,27.5,Paid,0,0,0
INV-0007431,CUST-101239,2026-05-01,27.47,Paid,0,0,0
INV-0007432,CUST-101239,2026-06-01,27.19,Paid,0,0,0
INV-0007433,CUST-101239,2026-07-01,26.66,Paid,0,1,0
INV-0007434,CUST-101239,2026-08-01,26.93,Late,6,0,0
INV-0007435,CUST-101240,2026-03-01,92.29,Late,25,0,0
INV-0007436,CUST-101240,2026-04-01,95.48,Late,1,0,0
INV-0007437,CUST-101240,2026-05-01,84.61,Late,13,0,0
INV-0007438,CUST-101240,2026-06-01,89.05,Late,26,1,0
INV-0007439,CUST-101240,2026-07-01,87.09,Late,18,0,0
INV-0007440,CUST-101240,2026-08-01,86.17,Late,13,0,0
INV-0007441,CUST-101241,2026-03-01,164.07,Paid,0,0,0
INV-0007442,CUST-101241,2026-04-01,168.39,Paid,0,0,0
INV-0007443,CUST-101241,2026-05-01,166.29,Paid,0,0,0
INV-0007444,CUST-101241,2026-06-01,159.64,Paid,0,0,0
INV-0007445,CUST-101241,2026-07-01,163.46,Paid,0,0,0
INV-0007446,CUST-101241,2026-08-01,164.01,Paid,0,0,0
INV-0007447,CUST-101242,2026-03-01,79.8,Late,18,0,0
INV-0007448,CUST-101242,2026-04-01,80.98,Late,21,0,0
INV-0007449,CUST-101242,2026-05-01,83.57,Late,18,0,0
INV-0007450,CUST-101242,2026-06-01,78.85,Paid,0,0,0
INV-0007451,CUST-101242,2026-07-01,80.56,Paid,0,0,0
INV-0007452,CUST-101242,2026-08-01,78.88,Paid,0,0,0
INV-0007453,CUST-101243,2026-03-01,53.7,Late,28,0,0
INV-0007454,CUST-101243,2026-04-01,53.19,Late,21,0,0
INV-0007455,CUST-101243,2026-05-01,50.52,Paid,0,0,0
INV-0007456,CUST-101243,2026-06-01,51.68,Paid,0,1,1
INV-0007457,CUST-101243,2026-07-01,42.52,Paid,0,1,0
INV-0007458,CUST-101243,2026-08-01,41.04,Paid,0,0,0
INV-0007459,CUST-101244,2026-03-01,484.24,Paid,0,0,0
INV-0007460,CUST-101244,2026-04-01,481.5,Paid,0,0,0
INV-0007461,CUST-101244,2026-05-01,500.21,Paid,0,1,0
INV-0007462,CUST-101244,2026-06-01,479.11,Paid,0,0,0
INV-0007463,CUST-101244,2026-07-01,488.32,Paid,0,0,0
INV-0007464,CUST-101244,2026-08-01,498.36,Paid,0,0,0
INV-0007465,CUST-101245,2026-03-01,37.32,Paid,0,0,0
INV-0007466,CUST-101245,2026-04-01,38.36,Paid,0,0,0
INV-0007467,CUST-101245,2026-05-01,35.92,Paid,0,1,0
INV-0007468,CUST-101245,2026-06-01,37.01,Paid,0,0,0
INV-0007469,CUST-101245,2026-07-01,44.17,Paid,0,0,0
INV-0007470,CUST-101245,2026-08-01,37.47,Paid,0,0,0
INV-0007471,CUST-101246,2026-03-01,34.34,Paid,0,0,0
INV-0007472,CUST-101246,2026-04-01,35.76,Paid,0,0,0
INV-0007473,CUST-101246,2026-05-01,37.11,Paid,0,0,0
INV-0007474,CUST-101246,2026-06-01,36.61,Paid,0,0,0
INV-0007475,CUST-101246,2026-07-01,35.69,Paid,0,0,0
INV-0007476,CUST-101246,2026-08-01,35.1,Paid,0,0,0
INV-0007477,CUST-101247,2026-03-01,155.35,Paid,0,0,0
INV-0007478,CUST-101247,2026-04-01,159.11,Paid,0,0,0
INV-0007479,CUST-101247,2026-05-01,156.76,Paid,0,0,0
INV-0007480,CUST-101247,2026-06-01,159.77,Paid,0,0,0
INV-0007481,CUST-101247,2026-07-01,155.16,Paid,0,0,0
INV-0007482,CUST-101247,2026-08-01,154.45,Paid,0,0,0
INV-0007483,CUST-101248,2026-03-01,173.61,Paid,0,0,0
INV-0007484,CUST-101248,2026-04-01,160.1,Paid,0,0,0
INV-0007485,CUST-101248,2026-05-01,159.08,Paid,0,0,0
INV-0007486,CUST-101248,2026-06-01,162.89,Paid,0,0,0
INV-0007487,CUST-101248,2026-07-01,159.05,Paid,0,0,0
INV-0007488,CUST-101248,2026-08-01,164.96,Paid,0,0,0
INV-0007489,CUST-101249,2026-03-01,468.91,Paid,0,0,0
INV-0007490,CUST-101249,2026-04-01,461.4,Paid,0,0,0
INV-0007491,CUST-101249,2026-05-01,453.98,Paid,0,0,0
INV-0007492,CUST-101249,2026-06-01,482.14,Paid,0,0,0
INV-0007493,CUST-101249,2026-07-01,456.96,Paid,0,0,0
INV-0007494,CUST-101249,2026-08-01,456.43,Paid,0,0,0
INV-0007495,CUST-101250,2026-03-01,33.54,Paid,0,0,0
INV-0007496,CUST-101250,2026-04-01,32.94,Paid,0,0,0
INV-0007497,CUST-101250,2026-05-01,34.35,Paid,0,0,0
INV-0007498,CUST-101250,2026-06-01,33.52,Paid,0,0,0
INV-0007499,CUST-101250,2026-07-01,32.09,Paid,0,0,0
INV-0007500,CUST-101250,2026-08-01,32.21,Paid,0,0,0
INV-0007501,CUST-101251,2026-03-01,162.04,Late,11,1,0
INV-0007502,CUST-101251,2026-04-01,162.61,Paid,0,0,0
INV-0007503,CUST-101251,2026-05-01,160.92,Paid,0,0,0
INV-0007504,CUST-101251,2026-06-01,171.15,Paid,0,0,0
INV-0007505,CUST-101251,2026-07-01,161.25,Late,3,0,0
INV-0007506,CUST-101251,2026-08-01,166.98,Paid,0,0,0
INV-0007507,CUST-101252,2026-03-01,79.48,Paid,0,0,0
INV-0007508,CUST-101252,2026-04-01,80.94,Paid,0,0,0
INV-0007509,CUST-101252,2026-05-01,81.77,Paid,0,0,0
INV-0007510,CUST-101252,2026-06-01,80.5,Paid,0,0,0
INV-0007511,CUST-101252,2026-07-01,78.11,Paid,0,0,0
INV-0007512,CUST-101252,2026-08-01,80.6,Paid,0,0,0
INV-0007513,CUST-101253,2026-03-01,82.55,Paid,0,0,0
INV-0007514,CUST-101253,2026-04-01,83.28,Paid,0,1,1
INV-0007515,CUST-101253,2026-05-01,85.93,Paid,0,0,0
INV-0007516,CUST-101253,2026-06-01,82.52,Paid,0,0,0
INV-0007517,CUST-101253,2026-07-01,83.44,Late,11,1,0
INV-0007518,CUST-101253,2026-08-01,80.3,Paid,0,0,0
INV-0007519,CUST-101254,2026-03-01,86.06,Paid,0,0,0
INV-0007520,CUST-101254,2026-04-01,80.97,Paid,0,0,0
INV-0007521,CUST-101254,2026-05-01,84.27,Paid,0,0,0
INV-0007522,CUST-101254,2026-06-01,82.62,Paid,0,0,0
INV-0007523,CUST-101254,2026-07-01,83.75,Late,12,0,0
INV-0007524,CUST-101254,2026-08-01,83.8,Paid,0,0,0
INV-0007525,CUST-101255,2026-03-01,161.07,Paid,0,0,0
INV-0007526,CUST-101255,2026-04-01,154.25,Paid,0,0,0
INV-0007527,CUST-101255,2026-05-01,155.01,Late,30,0,0
INV-0007528,CUST-101255,2026-06-01,162.91,Paid,0,0,0
INV-0007529,CUST-101255,2026-07-01,156.71,Paid,0,0,0
INV-0007530,CUST-101255,2026-08-01,162.87,Paid,0,0,0
INV-0007531,CUST-101256,2026-03-01,29.78,Paid,0,0,0
INV-0007532,CUST-101256,2026-04-01,28.64,Paid,0,0,0
INV-0007533,CUST-101256,2026-05-01,28.19,Paid,0,0,0
INV-0007534,CUST-101256,2026-06-01,28.63,Paid,0,0,0
INV-0007535,CUST-101256,2026-07-01,29.15,Late,3,0,0
INV-0007536,CUST-101256,2026-08-01,28.74,Paid,0,0,0
INV-0007537,CUST-101257,2026-03-01,143.18,Paid,0,0,0
INV-0007538,CUST-101257,2026-04-01,137.15,Paid,0,0,0
INV-0007539,CUST-101257,2026-05-01,138.83,Paid,0,0,0
INV-0007540,CUST-101257,2026-06-01,151.57,Paid,0,0,0
INV-0007541,CUST-101257,2026-07-01,146.01,Paid,0,0,0
INV-0007542,CUST-101257,2026-08-01,142.15,Paid,0,0,0
INV-0007543,CUST-101258,2026-03-01,41.22,Paid,0,0,0
INV-0007544,CUST-101258,2026-04-01,39.73,Paid,0,0,0
INV-0007545,CUST-101258,2026-05-01,38.85,Paid,0,0,0
INV-0007546,CUST-101258,2026-06-01,40.19,Paid,0,0,0
INV-0007547,CUST-101258,2026-07-01,40.09,Paid,0,0,0
INV-0007548,CUST-101258,2026-08-01,39.01,Paid,0,0,0
INV-0007549,CUST-101259,2026-03-01,485.66,Paid,0,0,0
INV-0007550,CUST-101259,2026-04-01,476.48,Paid,0,0,0
INV-0007551,CUST-101259,2026-05-01,492.69,Paid,0,0,0
INV-0007552,CUST-101259,2026-06-01,477.49,Paid,0,1,0
INV-0007553,CUST-101259,2026-07-01,482.1,Paid,0,0,0
INV-0007554,CUST-101259,2026-08-01,478.81,Paid,0,0,0
INV-0007555,CUST-101260,2026-03-01,31.56,Paid,0,0,0
INV-0007556,CUST-101260,2026-04-01,32.25,Paid,0,0,0
INV-0007557,CUST-101260,2026-05-01,32.86,Paid,0,0,0
INV-0007558,CUST-101260,2026-06-01,33.32,Paid,0,0,0
INV-0007559,CUST-101260,2026-07-01,32.22,Paid,0,1,0
INV-0007560,CUST-101260,2026-08-01,32.74,Paid,0,0,0
INV-0007561,CUST-101261,2026-03-01,166.16,Late,19,1,0
INV-0007562,CUST-101261,2026-04-01,166.98,Paid,0,0,0
INV-0007563,CUST-101261,2026-05-01,160.6,Paid,0,0,0
INV-0007564,CUST-101261,2026-06-01,168.59,Paid,0,1,0
INV-0007565,CUST-101261,2026-07-01,170.24,Paid,0,0,0
INV-0007566,CUST-101261,2026-08-01,164.09,Paid,0,0,0
INV-0007567,CUST-101262,2026-03-01,91.52,Paid,0,0,0
INV-0007568,CUST-101262,2026-04-01,96.55,Paid,0,1,0
INV-0007569,CUST-101262,2026-05-01,95.92,Paid,0,0,0
INV-0007570,CUST-101262,2026-06-01,100.75,Paid,0,0,0
INV-0007571,CUST-101262,2026-07-01,94.58,Paid,0,0,0
INV-0007572,CUST-101262,2026-08-01,92.12,Paid,0,0,0
INV-0007573,CUST-101263,2026-03-01,97.49,Paid,0,0,0
INV-0007574,CUST-101263,2026-04-01,91.09,Paid,0,0,0
INV-0007575,CUST-101263,2026-05-01,96.35,Paid,0,0,0
INV-0007576,CUST-101263,2026-06-01,92.81,Paid,0,0,0
INV-0007577,CUST-101263,2026-07-01,93.63,Paid,0,0,0
INV-0007578,CUST-101263,2026-08-01,95.32,Paid,0,1,0
INV-0007579,CUST-101264,2026-03-01,89.04,Paid,0,0,0
INV-0007580,CUST-101264,2026-04-01,83.09,Paid,0,0,0
INV-0007581,CUST-101264,2026-05-01,86.14,Late,16,0,0
INV-0007582,CUST-101264,2026-06-01,86.89,Paid,0,0,0
INV-0007583,CUST-101264,2026-07-01,84.12,Late,22,0,0
INV-0007584,CUST-101264,2026-08-01,87.52,Paid,0,0,0
INV-0007585,CUST-101265,2026-03-01,37.32,Paid,0,1,0
INV-0007586,CUST-101265,2026-04-01,38.47,Paid,0,0,0
INV-0007587,CUST-101265,2026-05-01,38.86,Late,17,1,0
INV-0007588,CUST-101265,2026-06-01,35.08,Paid,0,0,0
INV-0007589,CUST-101265,2026-07-01,44.43,Paid,0,0,0
INV-0007590,CUST-101265,2026-08-01,37.38,Late,5,1,1
INV-0007591,CUST-101266,2026-03-01,32.86,Paid,0,0,0
INV-0007592,CUST-101266,2026-04-01,31.87,Late,33,0,0
INV-0007593,CUST-101266,2026-05-01,31.37,Paid,0,0,0
INV-0007594,CUST-101266,2026-06-01,33.23,Paid,0,1,1
INV-0007595,CUST-101266,2026-07-01,37.55,Paid,0,0,0
INV-0007596,CUST-101266,2026-08-01,32.18,Paid,0,0,0
INV-0007597,CUST-101267,2026-03-01,83.62,Paid,0,0,0
INV-0007598,CUST-101267,2026-04-01,76.32,Paid,0,0,0
INV-0007599,CUST-101267,2026-05-01,77.17,Paid,0,0,0
INV-0007600,CUST-101267,2026-06-01,81.17,Paid,0,0,0
INV-0007601,CUST-101267,2026-07-01,81.59,Paid,0,0,0
INV-0007602,CUST-101267,2026-08-01,83.53,Paid,0,0,0
INV-0007603,CUST-101268,2026-03-01,415.77,Paid,0,0,0
INV-0007604,CUST-101268,2026-04-01,426.38,Paid,0,0,0
INV-0007605,CUST-101268,2026-05-01,422.04,Paid,0,1,0
INV-0007606,CUST-101268,2026-06-01,422.36,Paid,0,0,0
INV-0007607,CUST-101268,2026-07-01,428.86,Paid,0,0,0
INV-0007608,CUST-101268,2026-08-01,425.02,Paid,0,0,0
INV-0007609,CUST-101269,2026-03-01,32.83,Paid,0,0,0
INV-0007610,CUST-101269,2026-04-01,32.29,Paid,0,0,0
INV-0007611,CUST-101269,2026-05-01,32.21,Paid,0,0,0
INV-0007612,CUST-101269,2026-06-01,32.64,Paid,0,0,0
INV-0007613,CUST-101269,2026-07-01,32.81,Paid,0,0,0
INV-0007614,CUST-101269,2026-08-01,32.56,Paid,0,0,0
INV-0007615,CUST-101270,2026-03-01,114.12,Paid,0,1,1
INV-0007616,CUST-101270,2026-04-01,92.49,Late,32,1,0
INV-0007617,CUST-101270,2026-05-01,94.03,Paid,0,0,0
INV-0007618,CUST-101270,2026-06-01,94.11,Paid,0,0,0
INV-0007619,CUST-101270,2026-07-01,92.52,Paid,0,1,0
INV-0007620,CUST-101270,2026-08-01,88.77,Paid,0,1,0
INV-0007621,CUST-101271,2026-03-01,60.57,Paid,0,0,0
INV-0007622,CUST-101271,2026-04-01,61.16,Paid,0,0,0
INV-0007623,CUST-101271,2026-05-01,58.68,Paid,0,0,0
INV-0007624,CUST-101271,2026-06-01,56.36,Paid,0,0,0
INV-0007625,CUST-101271,2026-07-01,61.24,Late,14,0,0
INV-0007626,CUST-101271,2026-08-01,60.33,Paid,0,0,0
INV-0007627,CUST-101272,2026-03-01,45.37,Paid,0,0,0
INV-0007628,CUST-101272,2026-04-01,36.13,Paid,0,1,1
INV-0007629,CUST-101272,2026-05-01,40.09,Paid,0,0,0
INV-0007630,CUST-101272,2026-06-01,35.92,Paid,0,1,1
INV-0007631,CUST-101272,2026-07-01,34.63,Late,33,0,0
INV-0007632,CUST-101272,2026-08-01,43.06,Late,12,1,0
INV-0007633,CUST-101273,2026-03-01,182.88,Paid,0,0,0
INV-0007634,CUST-101273,2026-04-01,180.75,Paid,0,0,0
INV-0007635,CUST-101273,2026-05-01,172.12,Paid,0,0,0
INV-0007636,CUST-101273,2026-06-01,174.73,Paid,0,0,0
INV-0007637,CUST-101273,2026-07-01,174.97,Paid,0,1,0
INV-0007638,CUST-101273,2026-08-01,179.41,Paid,0,0,0
INV-0007639,CUST-101274,2026-03-01,39.75,Paid,0,0,0
INV-0007640,CUST-101274,2026-04-01,39.68,Paid,0,0,0
INV-0007641,CUST-101274,2026-05-01,39.59,Paid,0,0,0
INV-0007642,CUST-101274,2026-06-01,42.03,Paid,0,0,0
INV-0007643,CUST-101274,2026-07-01,40.8,Paid,0,0,0
INV-0007644,CUST-101274,2026-08-01,39.6,Paid,0,0,0
INV-0007645,CUST-101275,2026-03-01,77.81,Late,23,0,0
INV-0007646,CUST-101275,2026-04-01,78.58,Paid,0,0,0
INV-0007647,CUST-101275,2026-05-01,78.69,Paid,0,0,0
INV-0007648,CUST-101275,2026-06-01,77.66,Paid,0,0,0
INV-0007649,CUST-101275,2026-07-01,76.27,Paid,0,0,0
INV-0007650,CUST-101275,2026-08-01,75.75,Paid,0,0,0
INV-0007651,CUST-101276,2026-03-01,61.54,Paid,0,0,0
INV-0007652,CUST-101276,2026-04-01,61.45,Paid,0,0,0
INV-0007653,CUST-101276,2026-05-01,59.49,Paid,0,0,0
INV-0007654,CUST-101276,2026-06-01,60.66,Paid,0,0,0
INV-0007655,CUST-101276,2026-07-01,63.88,Paid,0,0,0
INV-0007656,CUST-101276,2026-08-01,60.73,Paid,0,0,0
INV-0007657,CUST-101277,2026-03-01,91.31,Paid,0,0,0
INV-0007658,CUST-101277,2026-04-01,91.6,Paid,0,0,0
INV-0007659,CUST-101277,2026-05-01,85.35,Paid,0,0,0
INV-0007660,CUST-101277,2026-06-01,90.25,Paid,0,0,0
INV-0007661,CUST-101277,2026-07-01,89.61,Paid,0,0,0
INV-0007662,CUST-101277,2026-08-01,90.11,Paid,0,0,0
INV-0007663,CUST-101278,2026-03-01,135.46,Paid,0,0,0
INV-0007664,CUST-101278,2026-04-01,134.93,Paid,0,0,0
INV-0007665,CUST-101278,2026-05-01,135.03,Paid,0,0,0
INV-0007666,CUST-101278,2026-06-01,131.83,Paid,0,0,0
INV-0007667,CUST-101278,2026-07-01,127.38,Paid,0,0,0
INV-0007668,CUST-101278,2026-08-01,136.8,Paid,0,0,0
INV-0007669,CUST-101279,2026-03-01,92.76,Paid,0,0,0
INV-0007670,CUST-101279,2026-04-01,96.42,Paid,0,0,0
INV-0007671,CUST-101279,2026-05-01,91.08,Paid,0,0,0
INV-0007672,CUST-101279,2026-06-01,93.19,Paid,0,0,0
INV-0007673,CUST-101279,2026-07-01,93.97,Paid,0,0,0
INV-0007674,CUST-101279,2026-08-01,97.16,Paid,0,0,0
INV-0007675,CUST-101280,2026-03-01,41.91,Paid,0,0,0
INV-0007676,CUST-101280,2026-04-01,41.27,Paid,0,0,0
INV-0007677,CUST-101280,2026-05-01,42.94,Late,17,0,0
INV-0007678,CUST-101280,2026-06-01,40.75,Paid,0,0,0
INV-0007679,CUST-101280,2026-07-01,43.88,Paid,0,0,0
INV-0007680,CUST-101280,2026-08-01,41.64,Paid,0,0,0
INV-0007681,CUST-101281,2026-03-01,73.11,Paid,0,0,0
INV-0007682,CUST-101281,2026-04-01,75.95,Paid,0,0,0
INV-0007683,CUST-101281,2026-05-01,70.66,Paid,0,0,0
INV-0007684,CUST-101281,2026-06-01,74.19,Paid,0,0,0
INV-0007685,CUST-101281,2026-07-01,74.96,Paid,0,0,0
INV-0007686,CUST-101281,2026-08-01,78.71,Paid,0,0,0
INV-0007687,CUST-101282,2026-03-01,72.07,Paid,0,0,0
INV-0007688,CUST-101282,2026-04-01,69.54,Paid,0,0,0
INV-0007689,CUST-101282,2026-05-01,73.46,Paid,0,0,0
INV-0007690,CUST-101282,2026-06-01,72.93,Paid,0,0,0
INV-0007691,CUST-101282,2026-07-01,70.51,Paid,0,0,0
INV-0007692,CUST-101282,2026-08-01,71.07,Paid,0,0,0
INV-0007693,CUST-101283,2026-03-01,73.74,Paid,0,0,0
INV-0007694,CUST-101283,2026-04-01,76.26,Paid,0,0,0
INV-0007695,CUST-101283,2026-05-01,76.4,Paid,0,0,0
INV-0007696,CUST-101283,2026-06-01,73.97,Paid,0,0,0
INV-0007697,CUST-101283,2026-07-01,76.64,Paid,0,0,0
INV-0007698,CUST-101283,2026-08-01,78.44,Paid,0,0,0
INV-0007699,CUST-101284,2026-03-01,429.73,Paid,0,1,1
INV-0007700,CUST-101284,2026-04-01,431.79,Paid,0,0,0
INV-0007701,CUST-101284,2026-05-01,443.46,Paid,0,0,0
INV-0007702,CUST-101284,2026-06-01,425.3,Paid,0,0,0
INV-0007703,CUST-101284,2026-07-01,431.78,Paid,0,1,1
INV-0007704,CUST-101284,2026-08-01,447.32,Paid,0,0,0
INV-0007705,CUST-101285,2026-03-01,92.41,Late,15,0,0
INV-0007706,CUST-101285,2026-04-01,90.44,Paid,0,0,0
INV-0007707,CUST-101285,2026-05-01,86.46,Paid,0,0,0
INV-0007708,CUST-101285,2026-06-01,86.39,Paid,0,0,0
INV-0007709,CUST-101285,2026-07-01,90.2,Paid,0,0,0
INV-0007710,CUST-101285,2026-08-01,83.35,Paid,0,0,0
INV-0007711,CUST-101286,2026-03-01,154.07,Paid,0,0,0
INV-0007712,CUST-101286,2026-04-01,156.75,Paid,0,0,0
INV-0007713,CUST-101286,2026-05-01,151.37,Paid,0,0,0
INV-0007714,CUST-101286,2026-06-01,152.32,Late,8,0,0
INV-0007715,CUST-101286,2026-07-01,150.95,Paid,0,0,0
INV-0007716,CUST-101286,2026-08-01,151.97,Paid,0,0,0
